,Age,Workclass,Education-Num,Marital Status,Occupation,Relationship,Capital Gain,Capital Loss,Hours per week,Country,Race,Sex,Loan
4742,31,4,10.0,4,1,1,0.0,0.0,35.0,39,2,0,False
4743,50,4,10.0,2,12,4,0.0,0.0,60.0,39,4,1,False
4744,56,4,9.0,2,7,4,0.0,0.0,40.0,39,4,1,False
4745,41,2,10.0,0,3,0,0.0,0.0,40.0,39,4,1,False
4746,31,4,9.0,4,12,3,0.0,0.0,40.0,39,4,1,False
4747,81,4,9.0,2,4,4,0.0,2377.0,26.0,39,4,1,True
4748,46,4,9.0,4,6,2,0.0,0.0,5.0,39,4,1,False
4749,29,4,9.0,0,12,0,0.0,0.0,34.0,39,4,0,False
4750,53,4,1.0,2,8,4,0.0,0.0,40.0,26,4,1,False
4751,31,4,15.0,4,13,0,0.0,0.0,55.0,39,4,1,False
4752,28,4,9.0,2,14,4,0.0,0.0,50.0,39,4,1,False
4753,30,4,13.0,2,4,4,0.0,0.0,45.0,39,4,1,True
4754,57,2,9.0,2,14,4,0.0,0.0,25.0,39,4,1,True
4755,39,4,9.0,2,5,4,0.0,0.0,45.0,39,4,1,False
4756,35,4,9.0,2,10,5,3942.0,0.0,35.0,39,4,0,False
4757,19,4,9.0,4,12,3,0.0,0.0,40.0,39,4,1,False
4758,49,6,9.0,2,5,4,0.0,1672.0,98.0,39,4,1,False
4759,42,5,15.0,2,10,4,0.0,2415.0,60.0,39,4,1,True
4760,22,4,9.0,4,4,0,0.0,0.0,40.0,41,4,1,False
4761,48,4,14.0,2,4,4,0.0,0.0,40.0,39,4,1,False
4762,44,4,6.0,2,7,4,0.0,0.0,40.0,39,4,1,True
4763,41,4,9.0,0,1,1,0.0,0.0,43.0,39,4,0,False
4764,38,6,13.0,2,8,4,0.0,0.0,10.0,39,4,1,False
4765,19,4,9.0,4,3,3,0.0,0.0,40.0,39,4,1,False
4766,36,4,9.0,2,12,4,0.0,0.0,40.0,39,4,1,False
4767,19,7,10.0,4,1,2,0.0,0.0,15.0,24,4,0,False
4768,21,4,9.0,4,7,0,0.0,0.0,44.0,39,4,1,False
4769,61,6,7.0,2,8,4,0.0,0.0,40.0,39,4,1,False
4770,40,4,4.0,2,8,4,0.0,0.0,42.0,1,1,1,False
4771,48,5,10.0,4,3,0,0.0,0.0,45.0,39,4,1,False
4772,33,6,13.0,2,12,4,0.0,0.0,45.0,39,4,1,True
4773,27,6,10.0,4,12,0,0.0,0.0,50.0,39,4,1,False
4774,43,4,10.0,2,3,4,0.0,0.0,40.0,39,4,1,False
4775,40,6,12.0,4,10,3,0.0,0.0,2.0,39,2,0,False
4776,20,4,10.0,4,6,3,0.0,0.0,20.0,39,4,0,False
4777,23,4,13.0,4,4,0,0.0,0.0,40.0,39,4,1,False
4778,47,4,10.0,0,4,0,0.0,0.0,48.0,39,4,0,False
4779,25,4,13.0,4,1,0,0.0,0.0,40.0,39,4,1,True
4780,45,4,14.0,2,4,4,0.0,0.0,40.0,39,2,1,True
4781,24,4,10.0,4,10,3,0.0,0.0,40.0,39,4,0,False
4782,55,4,9.0,4,12,0,0.0,0.0,38.0,39,4,1,False
4783,36,4,9.0,0,1,1,0.0,0.0,40.0,39,2,0,False
4784,49,1,9.0,0,1,1,0.0,0.0,40.0,39,2,0,False
4785,23,4,10.0,4,5,0,0.0,0.0,50.0,39,4,0,False
4786,23,4,9.0,4,8,1,0.0,0.0,35.0,39,4,0,False
4787,32,6,9.0,4,8,1,0.0,0.0,60.0,39,4,1,False
4788,57,6,10.0,2,4,4,0.0,0.0,55.0,39,4,1,False
4789,19,4,10.0,4,8,3,0.0,0.0,35.0,39,2,1,False
4790,42,4,9.0,0,7,0,0.0,0.0,55.0,39,4,1,False
4791,19,0,10.0,4,0,3,0.0,0.0,24.0,2,4,1,False
4792,28,4,10.0,4,12,0,0.0,0.0,50.0,39,2,1,False
4793,44,4,13.0,2,10,4,0.0,0.0,3.0,39,4,1,False
4794,44,4,4.0,2,7,4,0.0,0.0,40.0,27,3,1,False
4795,35,4,9.0,4,1,3,6849.0,0.0,40.0,39,4,0,False
4796,29,2,10.0,4,5,0,0.0,0.0,40.0,39,4,1,False
4797,57,4,9.0,2,3,4,0.0,0.0,40.0,39,4,1,False
4798,28,4,10.0,0,13,0,0.0,0.0,24.0,39,4,1,False
4799,41,4,13.0,2,13,4,0.0,0.0,40.0,39,4,1,True
4800,21,4,10.0,4,1,0,0.0,0.0,35.0,39,4,1,False
4801,45,4,13.0,2,12,4,0.0,1887.0,60.0,39,4,1,True
4802,24,0,9.0,2,0,4,0.0,0.0,40.0,39,4,1,False
4803,35,0,13.0,2,0,4,0.0,0.0,20.0,39,4,1,False
4804,40,4,9.0,2,4,5,0.0,0.0,35.0,39,4,0,True
4805,39,4,10.0,0,11,1,0.0,0.0,30.0,39,2,0,False
4806,42,4,9.0,0,1,1,0.0,0.0,35.0,39,4,0,False
4807,45,4,9.0,6,3,1,0.0,0.0,40.0,39,2,0,False
4808,30,0,3.0,2,0,4,0.0,0.0,40.0,26,4,1,False
4809,37,2,10.0,3,1,1,0.0,0.0,27.0,39,2,0,False
4810,18,4,9.0,4,8,3,0.0,0.0,40.0,39,4,1,False
4811,59,4,9.0,2,4,4,0.0,1887.0,40.0,39,4,1,True
4812,29,4,9.0,4,6,0,0.0,0.0,40.0,39,2,1,False
4813,41,4,3.0,3,9,0,0.0,0.0,32.0,26,4,0,False
4814,46,0,11.0,0,0,1,0.0,0.0,30.0,39,4,1,False
4815,21,4,10.0,4,12,1,0.0,0.0,35.0,39,4,0,False
4816,71,4,13.0,0,13,3,2329.0,0.0,16.0,39,4,0,False
4817,31,4,5.0,4,3,3,0.0,0.0,35.0,39,0,1,False
4818,26,4,9.0,2,4,4,0.0,0.0,40.0,39,4,1,False
4819,47,2,10.0,3,3,2,0.0,0.0,45.0,39,4,1,False
4820,45,4,13.0,0,4,1,0.0,0.0,40.0,39,4,0,False
4821,25,0,6.0,4,0,3,0.0,0.0,40.0,39,2,1,False
4822,33,4,13.0,4,1,0,0.0,0.0,50.0,39,4,0,False
4823,59,4,7.0,2,7,4,0.0,0.0,40.0,39,4,1,False
4824,40,4,14.0,2,4,4,0.0,0.0,50.0,39,4,1,True
4825,61,4,4.0,2,14,4,0.0,1651.0,40.0,39,4,1,False
4826,20,4,9.0,4,8,0,0.0,0.0,40.0,39,4,1,False
4827,39,4,14.0,2,4,4,7688.0,0.0,65.0,39,4,1,True
4828,31,4,10.0,4,1,0,0.0,0.0,45.0,39,4,0,False
4829,43,6,9.0,0,8,1,0.0,0.0,45.0,39,4,1,False
4830,41,4,10.0,0,3,0,0.0,0.0,40.0,39,4,1,True
4831,40,4,10.0,5,3,1,4934.0,0.0,47.0,39,4,1,True
4832,33,4,13.0,2,4,5,0.0,0.0,40.0,39,4,0,True
4833,18,0,8.0,4,0,3,0.0,0.0,25.0,39,4,0,False
4834,28,5,9.0,2,4,4,0.0,0.0,45.0,39,4,1,True
4835,21,4,10.0,4,11,3,0.0,0.0,15.0,39,4,1,False
4836,45,6,13.0,4,10,0,0.0,0.0,40.0,39,4,1,False
4837,51,4,9.0,2,13,4,0.0,0.0,40.0,39,4,1,True
4838,47,4,9.0,2,12,3,0.0,0.0,38.0,39,4,0,True
4839,31,4,14.0,2,10,4,0.0,1902.0,43.0,39,4,1,True
4840,40,4,10.0,2,12,4,0.0,0.0,40.0,39,4,1,True
4841,37,5,12.0,5,4,1,0.0,0.0,50.0,39,4,1,False
4842,51,7,14.0,2,10,4,0.0,1977.0,60.0,39,4,1,True
4843,36,4,12.0,0,13,0,0.0,0.0,60.0,39,4,0,False
4844,24,2,10.0,4,11,3,0.0,0.0,40.0,39,4,0,False
4845,31,4,12.0,0,12,1,0.0,880.0,45.0,39,4,0,False
4846,24,4,7.0,2,3,4,0.0,0.0,65.0,39,4,1,False
4847,35,4,9.0,4,4,0,0.0,0.0,54.0,39,4,0,False
4848,58,4,9.0,6,3,1,8614.0,0.0,52.0,26,4,1,True
4849,32,4,10.0,2,10,5,0.0,0.0,40.0,39,4,0,True
4850,41,4,7.0,0,6,1,0.0,0.0,40.0,39,4,0,False
4851,30,4,10.0,2,6,4,0.0,0.0,40.0,39,4,1,False
4852,18,4,9.0,2,9,0,3103.0,0.0,40.0,39,4,0,False
4853,39,4,13.0,4,4,3,0.0,0.0,35.0,39,1,0,False
4854,55,7,13.0,2,10,4,0.0,0.0,15.0,39,4,1,False
4855,31,4,9.0,4,12,3,0.0,1594.0,30.0,39,4,0,False
4856,41,6,9.0,2,5,5,0.0,0.0,40.0,39,4,0,False
4857,22,4,10.0,4,10,1,0.0,0.0,20.0,39,4,0,False
4858,43,4,9.0,0,4,0,0.0,0.0,40.0,39,4,0,False
4859,23,4,4.0,2,14,4,0.0,0.0,32.0,39,4,1,False
4860,20,4,6.0,4,8,2,0.0,0.0,35.0,26,4,1,False
4861,23,7,10.0,2,10,4,0.0,0.0,30.0,39,4,1,False
4862,31,4,10.0,2,3,4,0.0,0.0,40.0,39,4,1,False
4863,23,7,11.0,4,13,0,0.0,0.0,40.0,39,4,0,False
4864,38,4,10.0,0,3,0,0.0,1741.0,40.0,39,4,1,False
4865,29,4,13.0,4,10,3,0.0,0.0,72.0,39,4,0,False
4866,43,5,10.0,2,4,4,0.0,0.0,40.0,39,4,1,False
4867,27,4,9.0,2,14,4,0.0,0.0,50.0,39,4,1,False
4868,22,4,13.0,4,8,0,0.0,0.0,30.0,39,4,1,False
4869,22,2,10.0,4,1,0,0.0,0.0,55.0,39,4,0,False
4870,20,4,9.0,4,6,3,0.0,0.0,45.0,39,4,1,False
4871,66,0,6.0,0,0,0,2050.0,0.0,40.0,39,4,1,False
4872,49,4,9.0,2,8,5,0.0,0.0,8.0,30,1,0,False
4873,25,4,9.0,2,14,4,0.0,0.0,60.0,39,4,1,False
4874,61,4,6.0,2,3,4,0.0,0.0,48.0,39,4,1,False
4875,49,5,13.0,2,12,4,0.0,0.0,50.0,39,4,1,True
4876,36,4,10.0,2,1,5,99999.0,0.0,40.0,39,2,0,True
4877,47,4,9.0,2,8,4,0.0,0.0,25.0,30,1,1,False
4878,35,7,9.0,2,11,4,0.0,0.0,40.0,39,4,1,False
4879,41,4,14.0,2,10,4,0.0,0.0,40.0,39,4,1,True
4880,33,4,10.0,0,13,0,0.0,0.0,40.0,39,4,0,False
4881,61,4,9.0,5,14,1,0.0,0.0,45.0,39,1,1,True
4882,26,4,9.0,4,1,1,0.0,0.0,30.0,39,2,0,False
4883,34,4,12.0,0,12,0,0.0,0.0,50.0,39,4,1,True
4884,19,4,9.0,4,8,3,0.0,0.0,14.0,39,4,0,False
4885,52,4,7.0,6,3,0,0.0,0.0,40.0,39,4,1,False
4886,38,4,13.0,2,12,4,0.0,0.0,42.0,39,4,1,True
4887,48,4,13.0,0,4,2,0.0,0.0,40.0,39,4,1,False
4888,64,4,10.0,6,1,0,0.0,0.0,40.0,5,4,0,False
4889,38,4,10.0,2,7,4,0.0,0.0,40.0,39,4,1,False
4890,78,0,9.0,2,0,4,2228.0,0.0,32.0,39,4,1,False
4891,43,5,9.0,2,3,4,0.0,0.0,60.0,39,4,1,False
4892,28,4,13.0,4,4,0,0.0,1564.0,50.0,39,4,0,True
4893,42,6,13.0,2,12,4,0.0,0.0,50.0,39,4,1,True
4894,52,7,13.0,2,11,4,0.0,0.0,40.0,39,4,1,False
4895,48,2,13.0,2,4,4,0.0,0.0,60.0,26,4,1,True
4896,35,4,10.0,2,13,4,0.0,0.0,40.0,39,4,1,False
4897,59,4,2.0,2,7,4,0.0,0.0,40.0,26,4,1,False
4898,17,4,7.0,4,9,3,0.0,0.0,20.0,39,4,0,False
4899,19,4,10.0,4,8,0,0.0,0.0,30.0,39,4,0,False
4900,31,7,13.0,4,1,0,0.0,0.0,47.0,39,4,1,False
4901,41,2,13.0,0,10,1,0.0,0.0,35.0,39,4,0,False
4902,59,4,9.0,6,9,0,0.0,0.0,40.0,39,4,0,False
4903,33,4,9.0,2,12,4,7298.0,0.0,45.0,39,4,1,True
4904,43,7,14.0,4,10,0,0.0,0.0,45.0,39,4,1,False
4905,41,2,10.0,0,8,1,0.0,0.0,45.0,39,4,0,False
4906,26,2,10.0,2,8,2,0.0,0.0,40.0,39,4,1,False
4907,39,6,10.0,5,3,0,0.0,0.0,60.0,39,4,1,True
4908,18,5,7.0,4,12,3,0.0,0.0,15.0,39,4,1,False
4909,50,0,6.0,2,0,4,0.0,0.0,99.0,39,4,1,False
4910,34,4,9.0,0,14,3,0.0,0.0,40.0,39,4,0,False
4911,19,4,10.0,4,8,3,0.0,0.0,30.0,26,4,1,False
4912,60,5,10.0,2,4,4,0.0,0.0,40.0,39,4,1,True
4913,37,4,2.0,3,5,2,0.0,0.0,77.0,26,4,1,False
4914,46,4,10.0,2,14,4,0.0,0.0,45.0,39,4,1,True
4915,65,7,14.0,2,10,4,6514.0,0.0,35.0,39,4,1,True
4916,28,4,6.0,2,3,4,0.0,0.0,36.0,39,4,1,False
4917,21,4,10.0,4,4,3,0.0,0.0,30.0,39,4,0,False
4918,31,4,10.0,2,13,4,0.0,0.0,40.0,39,4,1,False
4919,30,6,10.0,2,12,4,0.0,0.0,55.0,39,0,1,True
4920,22,4,3.0,2,8,4,0.0,0.0,40.0,8,4,1,False
4921,52,4,9.0,2,7,4,2105.0,0.0,40.0,39,4,1,False
4922,55,5,13.0,2,4,4,0.0,2415.0,50.0,39,4,1,True
4923,29,0,7.0,0,0,0,3418.0,0.0,48.0,39,4,0,False
4924,58,4,2.0,5,5,0,0.0,0.0,50.0,39,2,1,False
4925,44,4,10.0,2,7,4,0.0,0.0,44.0,39,4,1,False
4926,22,4,5.0,4,12,0,0.0,0.0,40.0,39,4,1,False
4927,71,4,13.0,4,4,0,0.0,0.0,14.0,39,4,0,False
4928,30,1,13.0,4,10,0,0.0,1876.0,40.0,39,4,1,False
4929,20,4,9.0,4,6,3,0.0,0.0,48.0,39,0,1,False
4930,46,5,11.0,2,4,4,0.0,0.0,60.0,39,4,1,True
4931,25,4,9.0,2,8,5,0.0,0.0,25.0,26,4,0,False
4932,40,2,9.0,4,8,3,0.0,0.0,40.0,39,4,1,False
4933,45,4,2.0,2,7,4,0.0,0.0,40.0,26,4,1,False
4934,62,0,9.0,2,0,4,0.0,0.0,40.0,39,4,1,False
4935,20,4,10.0,4,4,3,0.0,0.0,30.0,39,4,0,False
4936,29,4,6.0,3,1,1,0.0,0.0,40.0,26,4,0,False
4937,29,6,9.0,5,3,0,0.0,0.0,35.0,39,4,1,False
4938,27,4,9.0,2,3,4,0.0,0.0,40.0,39,4,1,False
4939,24,4,10.0,4,4,3,0.0,0.0,40.0,39,4,1,False
4940,25,4,9.0,2,1,5,0.0,0.0,40.0,39,4,0,False
4941,65,6,9.0,2,4,4,0.0,0.0,59.0,39,4,1,True
4942,51,4,10.0,2,4,4,0.0,0.0,45.0,39,4,1,True
4943,26,4,9.0,4,8,2,0.0,0.0,40.0,39,2,0,False
4944,26,7,11.0,0,4,0,0.0,0.0,38.0,39,4,0,False
4945,42,4,4.0,4,6,0,0.0,2205.0,40.0,39,2,1,False
4946,35,4,10.0,2,10,4,0.0,0.0,40.0,39,4,1,True
4947,54,4,9.0,2,7,4,0.0,0.0,40.0,31,4,1,True
4948,45,2,14.0,4,10,0,0.0,0.0,40.0,39,4,0,False
4949,37,4,9.0,0,3,1,0.0,0.0,48.0,39,4,0,False
4950,54,0,10.0,0,0,3,0.0,0.0,50.0,39,4,1,False
4951,37,4,9.0,4,5,0,0.0,0.0,50.0,39,4,1,False
4952,58,0,13.0,6,0,1,27828.0,0.0,50.0,39,4,0,True
4953,38,0,9.0,2,0,4,0.0,0.0,24.0,39,4,1,False
4954,23,6,9.0,4,5,0,0.0,0.0,25.0,26,4,1,False
4955,33,4,9.0,2,12,4,0.0,0.0,50.0,39,4,1,True
4956,23,4,9.0,4,6,3,0.0,0.0,40.0,39,4,1,False
4957,51,6,13.0,2,13,4,0.0,0.0,45.0,39,4,1,True
4958,30,4,10.0,2,3,4,0.0,0.0,45.0,39,4,1,True
4959,35,4,10.0,4,1,0,0.0,0.0,40.0,39,4,0,False
4960,26,4,7.0,4,7,1,0.0,0.0,15.0,39,4,0,False
4961,26,4,9.0,2,14,4,0.0,0.0,40.0,39,3,1,False
4962,38,4,9.0,2,3,4,0.0,0.0,50.0,39,4,1,True
4963,29,4,9.0,4,14,3,0.0,0.0,40.0,39,4,1,False
4964,24,4,13.0,4,1,3,0.0,0.0,40.0,39,4,1,False
4965,59,4,10.0,2,3,4,0.0,0.0,40.0,39,4,1,True
4966,43,6,13.0,0,12,1,0.0,0.0,45.0,39,4,1,False
4967,50,7,16.0,2,10,4,0.0,1902.0,45.0,39,4,1,True
4968,51,0,9.0,0,0,1,0.0,0.0,40.0,39,2,0,False
4969,23,4,9.0,4,8,0,0.0,0.0,40.0,39,4,0,False
4970,36,4,13.0,2,4,4,0.0,0.0,45.0,39,4,1,False
4971,38,4,8.0,4,8,1,0.0,0.0,17.0,39,4,0,False
4972,39,4,10.0,0,1,1,0.0,0.0,35.0,39,4,0,False
4973,56,4,3.0,2,8,4,0.0,0.0,40.0,0,4,1,False
4974,36,4,10.0,2,12,4,7688.0,0.0,45.0,39,4,1,True
4975,31,6,9.0,2,4,4,0.0,0.0,40.0,39,4,1,True
4976,34,4,10.0,5,1,1,0.0,0.0,40.0,0,2,0,False
4977,19,4,8.0,4,7,3,0.0,0.0,40.0,39,4,1,False
4978,34,1,13.0,2,1,4,0.0,0.0,38.0,39,1,1,False
4979,49,4,14.0,2,10,4,0.0,0.0,40.0,39,4,1,False
4980,31,4,9.0,2,14,4,0.0,0.0,60.0,39,4,1,False
4981,51,4,10.0,0,1,0,0.0,0.0,63.0,39,4,0,False
4982,61,4,9.0,2,7,4,3471.0,0.0,40.0,39,4,1,False
4983,51,2,9.0,0,14,1,0.0,0.0,40.0,39,2,1,False
4984,37,6,9.0,2,7,4,0.0,0.0,40.0,39,4,1,False
4985,35,4,10.0,4,1,1,0.0,0.0,40.0,39,2,1,False
4986,35,4,13.0,0,4,0,27828.0,0.0,50.0,39,4,1,True
4987,20,4,7.0,2,6,4,0.0,1573.0,40.0,39,4,1,False
4988,73,4,13.0,2,10,4,0.0,0.0,30.0,39,4,1,False
4989,18,4,10.0,4,8,3,0.0,0.0,12.0,39,4,0,False
4990,49,5,9.0,0,4,1,0.0,0.0,40.0,39,4,0,False
4991,24,1,10.0,4,4,3,0.0,0.0,40.0,39,4,1,False
4992,63,4,4.0,3,8,1,0.0,0.0,40.0,39,0,0,False
4993,35,4,10.0,2,4,4,0.0,0.0,55.0,39,4,1,True
4994,41,4,9.0,2,3,4,0.0,0.0,40.0,39,4,1,True
4995,23,7,13.0,4,10,0,0.0,0.0,40.0,39,4,0,False
4996,63,5,10.0,2,4,4,0.0,0.0,45.0,39,4,1,True
4997,75,4,6.0,6,9,0,0.0,0.0,70.0,39,4,0,False
4998,20,0,9.0,4,0,0,0.0,0.0,40.0,39,4,1,False
4999,33,4,13.0,2,10,4,0.0,0.0,60.0,39,4,1,True
5000,41,4,9.0,4,7,1,0.0,0.0,40.0,39,4,0,False
5001,28,6,9.0,2,5,4,0.0,0.0,70.0,39,4,1,True
5002,32,6,9.0,2,8,5,0.0,0.0,5.0,0,4,0,False
5003,32,4,10.0,2,10,4,0.0,0.0,38.0,39,4,1,True
5004,19,4,10.0,4,1,3,0.0,0.0,28.0,39,4,1,False
5005,55,4,13.0,2,7,4,0.0,0.0,40.0,39,4,1,False
5006,28,1,9.0,4,7,3,0.0,0.0,48.0,39,4,1,False
5007,69,0,9.0,0,0,0,0.0,0.0,40.0,39,4,0,False
5008,20,0,10.0,4,0,3,0.0,0.0,25.0,39,4,1,False
5009,22,4,13.0,4,5,3,0.0,0.0,40.0,39,4,1,False
5010,49,4,10.0,0,4,0,3325.0,0.0,50.0,39,4,1,False
5011,33,4,13.0,4,10,0,0.0,0.0,40.0,39,4,1,False
5012,65,0,11.0,2,0,4,0.0,0.0,50.0,39,4,1,True
5013,44,2,9.0,2,8,5,0.0,0.0,38.0,23,2,0,True
5014,70,0,13.0,0,0,0,0.0,0.0,7.0,39,4,0,False
5015,48,5,16.0,2,4,5,0.0,0.0,40.0,39,4,0,True
5016,41,4,9.0,2,14,4,0.0,0.0,40.0,39,4,1,False
5017,50,0,4.0,5,0,3,0.0,0.0,20.0,39,4,0,False
5018,40,4,4.0,5,8,0,0.0,0.0,25.0,39,4,0,False
5019,43,4,10.0,2,7,4,0.0,0.0,40.0,39,4,1,False
5020,43,2,10.0,2,8,4,0.0,0.0,40.0,39,4,1,False
5021,23,5,13.0,4,5,0,0.0,0.0,40.0,39,4,1,False
5022,29,0,9.0,4,0,0,0.0,0.0,35.0,39,4,1,False
5023,34,4,10.0,2,1,5,0.0,2057.0,40.0,39,4,0,False
5024,20,0,10.0,4,0,3,0.0,0.0,40.0,39,4,0,False
5025,35,4,10.0,4,12,1,0.0,0.0,50.0,39,4,1,False
5026,69,4,12.0,0,1,0,2964.0,0.0,6.0,11,4,0,False
5027,40,1,10.0,2,1,4,0.0,0.0,40.0,39,2,1,True
5028,42,4,10.0,2,4,4,0.0,0.0,50.0,39,4,1,False
5029,55,6,9.0,0,3,0,0.0,0.0,40.0,39,4,1,False
5030,24,4,13.0,2,8,4,0.0,0.0,33.0,39,4,1,False
5031,35,4,5.0,2,3,4,0.0,0.0,40.0,26,3,1,False
5032,39,4,13.0,4,4,0,0.0,0.0,40.0,39,4,0,False
5033,52,4,13.0,2,4,4,15024.0,0.0,55.0,39,4,1,True
5034,34,4,10.0,2,3,4,0.0,0.0,50.0,39,4,1,False
5035,30,0,14.0,2,0,4,0.0,0.0,46.0,39,4,1,True
5036,64,4,13.0,0,4,0,0.0,0.0,50.0,39,4,0,False
5037,51,4,14.0,4,10,0,0.0,0.0,55.0,39,4,1,True
5038,34,4,9.0,2,4,4,0.0,0.0,40.0,39,4,1,False
5039,53,1,9.0,2,13,4,0.0,0.0,40.0,10,4,1,True
5040,51,4,13.0,2,5,4,0.0,0.0,40.0,2,4,1,False
5041,28,4,13.0,2,12,5,15024.0,0.0,45.0,39,2,0,True
5042,53,4,9.0,2,12,4,15024.0,0.0,60.0,39,4,1,True
5043,33,4,6.0,4,8,3,0.0,0.0,25.0,39,4,0,False
5044,24,4,9.0,4,3,3,0.0,1408.0,50.0,39,4,1,False
5045,22,4,9.0,4,7,0,0.0,0.0,48.0,39,4,0,False
5046,23,0,9.0,4,0,3,0.0,0.0,12.0,9,2,1,False
5047,47,4,13.0,0,12,0,0.0,0.0,45.0,39,4,1,False
5048,54,4,1.0,2,5,4,0.0,0.0,60.0,39,4,1,False
5049,43,0,9.0,2,0,4,0.0,0.0,40.0,39,4,1,False
5050,34,4,13.0,4,8,0,0.0,0.0,40.0,8,4,1,False
5051,47,4,9.0,2,5,4,0.0,0.0,40.0,39,4,1,False
5052,47,4,9.0,0,3,0,8614.0,0.0,44.0,39,2,1,True
5053,22,4,11.0,0,13,0,0.0,0.0,60.0,39,4,1,False
5054,35,5,10.0,2,12,4,0.0,0.0,60.0,39,4,1,True
5055,23,4,10.0,4,6,3,0.0,0.0,10.0,39,4,1,False
5056,44,4,9.0,2,7,4,0.0,0.0,48.0,39,4,1,False
5057,18,4,7.0,4,1,3,0.0,0.0,5.0,39,4,0,False
5058,29,7,14.0,4,10,0,0.0,0.0,35.0,39,4,0,False
5059,24,4,10.0,4,3,3,0.0,0.0,60.0,2,4,1,False
5060,25,4,13.0,4,10,0,0.0,0.0,40.0,39,4,1,False
5061,22,0,10.0,4,0,3,0.0,0.0,72.0,39,4,1,False
5062,28,4,10.0,2,3,4,0.0,0.0,40.0,39,4,1,False
5063,57,4,10.0,6,8,0,0.0,0.0,40.0,39,4,0,False
5064,37,7,13.0,4,1,0,8614.0,0.0,40.0,39,4,0,True
5065,35,4,13.0,4,4,0,0.0,0.0,45.0,39,4,1,False
5066,40,4,9.0,0,7,1,0.0,0.0,48.0,26,4,0,False
5067,38,6,4.0,2,12,4,0.0,0.0,40.0,26,4,1,False
5068,25,4,9.0,4,8,0,0.0,0.0,40.0,39,4,1,False
5069,36,4,9.0,4,3,3,0.0,0.0,30.0,39,2,1,False
5070,33,5,9.0,4,8,1,0.0,0.0,40.0,40,1,1,False
5071,62,2,4.0,6,8,0,0.0,0.0,35.0,39,2,0,False
5072,40,4,6.0,0,3,0,0.0,0.0,40.0,39,0,1,False
5073,21,4,10.0,4,13,3,0.0,0.0,35.0,39,4,1,False
5074,60,0,5.0,0,0,0,0.0,0.0,35.0,39,2,1,False
5075,56,1,13.0,2,10,4,0.0,0.0,40.0,39,4,1,True
5076,39,4,9.0,5,1,0,0.0,0.0,20.0,39,4,0,False
5077,19,4,10.0,4,1,3,0.0,0.0,10.0,39,4,0,False
5078,47,4,3.0,4,7,3,0.0,0.0,20.0,39,4,1,False
5079,46,4,4.0,2,14,4,0.0,0.0,40.0,39,4,1,False
5080,36,4,10.0,2,7,4,0.0,1887.0,40.0,39,4,1,True
5081,43,4,10.0,0,7,0,0.0,0.0,40.0,39,4,1,False
5082,64,4,15.0,2,4,4,0.0,0.0,60.0,39,4,1,False
5083,53,2,10.0,2,8,4,0.0,0.0,35.0,39,4,1,False
5084,23,4,10.0,4,10,0,0.0,0.0,45.0,39,4,1,False
5085,23,4,10.0,4,12,3,0.0,0.0,9.0,39,2,1,False
5086,57,4,14.0,2,1,4,0.0,0.0,40.0,39,4,1,False
5087,51,4,7.0,2,7,4,0.0,0.0,40.0,30,1,1,False
5088,20,4,10.0,4,6,3,0.0,0.0,8.0,39,4,0,False
5089,52,4,9.0,6,12,0,0.0,0.0,40.0,39,4,0,False
5090,19,4,10.0,4,6,0,0.0,0.0,35.0,39,4,0,False
5091,63,4,2.0,0,14,0,0.0,0.0,40.0,39,4,1,False
5092,71,4,9.0,6,1,0,0.0,0.0,40.0,39,4,0,False
5093,35,4,10.0,0,4,0,0.0,0.0,70.0,39,4,0,False
5094,36,4,10.0,4,10,0,0.0,0.0,40.0,39,4,0,False
5095,44,4,9.0,2,12,4,0.0,0.0,24.0,39,4,1,False
5096,43,4,14.0,2,10,4,0.0,0.0,45.0,39,4,1,True
5097,29,6,12.0,4,8,3,0.0,0.0,60.0,39,4,1,False
5098,47,1,13.0,2,11,4,0.0,0.0,50.0,39,2,1,True
5099,76,4,4.0,6,11,0,0.0,0.0,12.0,39,4,0,False
5100,38,5,15.0,2,10,4,0.0,0.0,45.0,39,4,1,True
5101,30,4,9.0,0,7,1,0.0,0.0,20.0,39,4,0,False
5102,51,1,13.0,4,10,0,0.0,0.0,43.0,39,0,0,False
5103,29,4,9.0,4,1,0,0.0,0.0,40.0,39,4,0,False
5104,29,4,9.0,0,10,0,0.0,0.0,30.0,11,3,0,False
5105,25,0,7.0,4,0,1,0.0,0.0,40.0,39,4,0,False
5106,19,0,9.0,4,0,3,0.0,0.0,10.0,39,2,1,False
5107,66,5,9.0,2,1,5,0.0,0.0,40.0,39,4,0,True
5108,41,4,9.0,4,1,0,0.0,0.0,40.0,39,4,0,False
5109,19,0,10.0,4,0,3,0.0,0.0,30.0,39,4,0,False
5110,43,4,9.0,4,7,3,0.0,0.0,40.0,39,4,1,False
5111,30,4,10.0,4,1,1,0.0,0.0,40.0,0,2,0,False
5112,27,4,9.0,2,14,4,3908.0,0.0,35.0,39,4,1,False
5113,50,4,16.0,2,10,4,0.0,0.0,37.0,0,2,1,True
5114,32,4,10.0,0,4,0,0.0,0.0,50.0,39,4,0,True
5115,41,4,9.0,2,4,4,0.0,0.0,40.0,39,4,1,False
5116,26,4,9.0,4,8,2,0.0,0.0,40.0,39,4,1,False
